id,short_code,uuid,product,colorway,size,is_pre_produced,rfid
9770,S3sDFo4F,4d60121d-7ed3-4162-b99e-aadc53d6ba44,72,,M,0,
4953,x2ADhi82,4d6c3ea7-f086-4585-b366-1fad0c79459c,22,,L,0,
1170,,4d6d117f-8423-4f8e-a55c-f879ee5ca8f6,4,,M,0,
1825,8keagdcq,4d6d77b3-c15e-4df1-b3b3-20c8189305ad,4,,M,0,
12505,qMKpqgkG,4d6d7e17-da4f-43a9-8a87-877e460e90f7,72,,M,0,
5867,PcDXxDuy,4d7729ef-f9c2-4664-85ea-4e9b0eefc5f5,66,,L,0,
11307,xZxdjB1U,4d7ac88d-9d55-4a63-87bc-c9ac89ac1b31,72,,M,0,
9585,EmB8T1z2,4d88a3c2-5884-412e-8c7a-1a236092cc92,72,,M,0,
4187,FFZscifp,4d8d5f26-a910-447f-86e0-016206957745,38,,M,0,
13512,XAAQFBej,4d977097-2282-4dcd-ad39-65f8c1c89229,103,,36,0,
10056,saZCbCmP,4da2748b-31a8-442c-898c-64a66ec63e39,72,,M,0,
1425,13NFpcF8,4da2e2bf-672b-4911-be00-ca239a197258,4,,M,0,
3205,Y5Q1QtcJ,4da51346-e02c-48ea-a532-de17db815513,54,,S,0,
9648,pUcfs297,4db28ae6-2d60-4e06-8427-2e4cbce52e61,72,,M,0,
315,,4db63e5c-493f-4b34-8443-abe562cb3b3c,4,,M,0,
5921,RVpkkFcd,4dc5825f-48d6-4581-a295-4b0554bccbd8,66,,L,0,
145,,4dc6f1f6-79e0-4224-a2c1-1a11414d7e63,4,,M,0,
1368,TDE0cLtg,4dcd6ed9-30ee-46b9-85ad-b1f95b71f44d,4,,M,0,
5723,KuSZ4js7,4dcdd1f4-df56-42ff-9d7e-d2134d8f5723,66,,M,0,
5893,9nssT76H,4dd91aae-2b58-4525-87a5-b3a5e6ccedef,66,,L,0,
4045,BZ1UPVEx,4de30b58-f7c7-4ad2-8bdf-a3a53c9285d7,38,,M,0,
11698,Nvftay4Q,4dedae7a-0e78-4de7-b4f7-ed8b48ffb2d5,72,,M,0,
1112,,4df84df1-6134-468f-9e06-e4caa6d717f1,4,,M,0,
12052,hZRN8VHv,4df85742-5d66-4f62-8411-ef4b3f8350d1,72,,M,0,
1210,,4df96a6e-aac0-4358-b1a0-364f50e9d007,4,,M,0,
11827,RuwNLWca,4dfd836e-0e67-4c29-a5ed-398f9261dd40,72,,M,0,
601,,4e0fb514-3b2a-428f-8cdb-30868ee19393,4,,M,0,
3190,48Q4oqMb,4e157e4b-66ce-4c53-8ec7-40bbc54cc08c,23,,One size,0,
13458,p1KfZxPT,4e1738e8-87b9-43aa-8b72-4ea7c7512d6a,103,,36,0,
160,,4e1bdff8-c106-4162-af17-ec9439220525,4,,M,0,
11421,mjvs4TrH,4e1ce78b-73e6-4a09-8c88-506678e40edb,72,,M,0,
13054,i9ZCmXH9,4e1cf74a-bbeb-4ade-8495-4d9262058947,81,,XXS-XL,0,
338,,4e30ae57-4692-46dd-8865-c37d8d715d07,4,,M,0,
3471,pdztzunc,4e356edd-efc4-47c4-9a98-1ece0b7fe80b,38,,S,0,
12164,efetiZCL,4e3f40c6-c61e-4531-9b4f-a02222c59629,72,,M,0,
5138,tpegHDVf,4e48842d-b6cd-43bc-a463-af6d979ce174,22,,XS,0,
11378,hqiZB9XY,4e594a8d-ffa0-40e1-afb8-9070a3ac26c6,72,,M,0,
11097,Eepjw7RG,4e59d93e-a6ef-41ae-b7fa-49cfd1d3e179,72,,M,0,
6767,1uZ7wufT,4e5dd760-a0cf-4a8c-8e02-7531050a8924,66,,XL,0,
3882,ZKbVn1eP,4e5fdf07-af20-4a86-b725-cb69cd4de803,38,,M,0,
4825,SHTTi4tt,4e662b9f-ad4a-4123-86ac-c7d21abb2b38,22,,M,0,
5796,nJCZib4t,4e6b0014-323f-4820-a677-dcf5da77c86e,66,,M,0,
10428,533brZdv,4e97e367-7345-4b0b-af36-ac8ce6d55320,72,,M,0,
3757,6EBqihQm,4e995a0e-71a0-4b2a-8fe9-873f1b71f33e,38,,M,0,
950,,4e9d22f3-4115-439b-b4be-3ba411ec33c8,4,,M,0,
13284,1KdtvMiE,4ea9c914-3ec7-480a-88c4-c2f47a151bf3,81,,XXS-XL,0,
13706,WHoYGuGt,4eacded0-4091-45f8-b095-adba7aa2df35,103,,38,0,
9955,1SdjVYer,4eaef158-f173-4060-816d-f6887618f18b,72,,M,0,
2073,C1H8EF9f,4eb4ec46-661b-4fd0-b38b-b0cffbf408b4,4,,M,0,
636,,4eb5a3ee-a3d4-4a71-97ee-bf75ba26b767,4,,M,0,
12530,LeQhXzmP,4ec18738-9f14-479d-8fcf-87c25574f629,72,,M,0,
2154,Tw6owvwe,4ec37176-94dc-49f7-912f-8e77590dca16,4,,M,0,
1586,mEL9wLeX,4ecff8dc-5d2e-4cc3-8751-f8cb69c5d0b1,4,,M,0,
868,,4ed43721-88be-4065-8c78-218b0470ff72,4,,M,0,
3589,dURmferG,4ed48b03-cfde-4e4e-8888-3b19932a22f0,38,,S,0,
628,,4edc419f-dcf2-499e-83d2-306fa60cae33,4,,M,0,
1275,,4ee54f5f-b39a-4262-846b-f13a74665ad0,4,,M,0,
5019,ADBdKVDk,4ee5f020-37bf-4417-b6bf-69ccea4e4d3f,22,,L,0,
10086,9HoZ7fRf,4eec13a0-9709-4f57-b7fa-91b3e6863a8a,72,,M,0,
6894,BpT9adRJ,4eed183b-0a7a-49f9-8a76-df3a4e9ac32e,66,,XL,0,
415,,4ef358b3-4367-4837-92a0-7fb6f6784490,4,,M,0,
12272,SEjnhfqf,4f02e63f-c87d-4e93-87ba-363d65146466,72,,M,0,
10054,SA8hX4pB,4f0372bd-4dc1-4d4e-9cdc-8f0dc10a679b,72,,M,0,
12855,371m773g,4f078f5e-887a-484c-8826-7041443834db,73,,M,0,
3909,XWfbJQFo,4f09fcab-b5ba-4a0b-ac8b-bbd330d7705e,38,,M,0,
6914,yKiH3MT2,4f0d377b-6190-41e6-9953-2511c2dfb952,66,,XL,0,
3731,UoNQLta3,4f0de173-1199-4d04-974f-cd69803ba244,38,,S,0,
1849,KVQqYPzb,4f15af98-db7e-48be-9171-7e2a1e7844d1,4,,M,0,
5145,4Nq1uTkv,4f206dcf-0014-4f09-8521-72b73deef044,22,,XS,0,
11243,ehsMp4VZ,4f20b261-50d4-470d-8cff-5a7013ead674,72,,M,0,
1882,c0T4SKLc,4f25a860-0e86-491f-a6d3-a431b1531666,4,,M,0,
11372,kf57cgfy,4f386a17-721e-4518-908c-5b231b60d074,72,,M,0,
12912,3D1GjVk6,4f40b8c2-f312-41ea-81a2-d0ea87ea8649,75,,XXS-XL,0,
12060,7acaTH3G,4f41dbe4-a15f-4b7f-b1a8-0227e62cba08,72,,M,0,
2414,eehZatvm,4f45c1ee-6c3d-4af5-a98c-9140057a5b66,4,,M,0,
2170,CZjz2PD7,4f4d8f80-8f92-435e-a1e0-c13231c5a2f1,4,,M,0,
2418,0UjM9YTr,4f50170b-f1c7-42cd-a3b0-6f7fb9b1b849,4,,M,0,
6886,nt1Y9D3L,4f55074b-9ea1-4c93-aae1-b4c2b36d69c1,66,,XL,0,
4421,96m8YKhW,4f5918b8-e566-4268-a8e0-e007b0be61c6,38,,L,0,
7049,LBx9knb3,4f5a6851-727d-4d2d-9f36-b1b45b2966ae,33,,L,0,
3401,Mu39GCaD,4f5cb06e-2187-4950-b286-6e62a473f125,38,,XS,0,
13190,9nkAqS7C,4f5f0793-a4e8-4ee9-9984-0d02ba10fb75,85,,S-L,0,
4840,ni4nC7LA,4f71192a-7540-480b-8a31-3e9563193931,22,,M,0,
12693,bCdBwn3V,4f833ba7-a6aa-42c8-9986-cbfa04533f8b,72,,M,0,
4026,UHXZK4F8,4f8510b4-121f-4d61-900d-fcb6ec1539ae,38,,M,0,
4343,UPFvejrq,4f91752a-ac64-404b-b9e0-55c1b798efb9,38,,L,0,
4223,KRPfVAph,4f92ae08-4abd-4f39-9b32-dfcd9826dd0e,38,,M,0,
1344,JSN9feGw,4f99e215-076d-4d3a-8dfe-37e4e0f19bf8,4,,M,0,
12779,exBHVvky,4fa23686-a9ac-491b-a31c-c07a780ceae9,72,,M,0,
13569,j4UQyCcq,4fad501e-eabd-495d-951f-2d89a5c354f7,103,,38,0,
1032,,4fada3ed-8ca5-405b-bc82-ec10c5fa7f42,4,,M,0,
12458,io9JiKcG,4faff3a2-7987-4f1e-965c-d670d8e12928,72,,M,0,
9570,s6zecXKp,4fb4d438-91f3-42ae-8e17-9c0738f71241,72,,M,0,
360,,4fb6875a-e001-483b-89c5-c256f6a70fce,4,,M,0,
3367,CtJfKpVH,4fc0a057-5e03-4ac3-b133-3d3cacd1a03b,23,,One size,0,
1780,qEPtpzzn,4fd0e65d-d421-40c7-8367-b2aa20a5f36e,4,,M,0,
1279,,4fd74f68-427e-46da-8c56-d5e1b62c7101,4,,M,0,
12653,exC2XtgD,4feacc79-ac0e-4ffc-9d91-ffbad73740ac,72,,M,0,
4893,fF7JDPNa,4feed367-638b-4e0c-bd73-585a1fd315ef,22,,L,0,
13142,3AFy8X5W,4ff3be98-27e4-4f2b-9aea-c0b6ac1a67c7,84,,XS-XL,0,
4497,LKaan5zP,4ff46585-d6e9-49b0-9638-379ddace3662,38,,L,0,
5139,iVqNsURJ,4ff4e3a4-037e-4810-abc0-36dec2d1da7c,22,,XS,0,
6960,ew5aoKvo,4ffb44d3-f999-4515-af16-c8b8f3ea818a,66,,XL,0,
2429,nDsrwRHC,5000848c-2aac-4b84-8679-9308a81d77ad,8,,s,0,
4965,HMskys1t,500f67fd-4b9b-466a-bf75-cb6ad2a93dfd,22,,L,0,
10394,PNaYzVVs,50108fbd-458f-4cba-b540-938a869ad105,72,,M,0,
11707,1HQ6PA21,50122990-3185-45c8-b4c9-a02c39a7b4d2,72,,M,0,
476,,50170102-f5bb-4a79-9510-062bdd4acd4f,4,,M,0,
11861,gYimVisA,501e8675-bcf1-4e2d-83be-09773be70bef,72,,M,0,
12736,fb7GofkP,50262fb8-4c33-40f2-90e6-999fa289a822,72,,M,0,
4740,j2q9XhaC,5026f6c8-cc8e-4e85-b8d0-0a9517aa8087,38,,XL,0,
10315,LQsu4cHb,50276570-f513-46cc-8d39-3f10eead4a0e,72,,M,0,
5144,uycoHmL8,50277b10-7249-4e2e-8872-3da633daf307,22,,XS,0,
6166,YW4sD6GL,502987f1-7c13-4d71-8cd4-9e3d1c077b5d,66,,XXL,0,
5060,WX1xQQVr,50355cd1-b034-4f82-a54a-65e015c949fc,22,,XL,0,
4974,ch7s6uyz,50383832-838e-49a5-aa95-47b7a1778c96,22,,L,0,
2744,dpjiciyv,503d9d3c-0fff-4ff1-b504-4ca2304caa99,23,,One size,0,
12543,GmLn4qiy,503f8869-4b40-482f-8637-73f544a1e52f,72,,M,0,
3761,Ynpktu6T,504113a0-bb48-4bc6-83b7-00ae5cd304af,38,,M,0,
9916,P223A3vm,5051ed03-fbf2-47d6-b63d-d5a262b56bbf,72,,M,0,
4449,awe6T387,505eef13-4aaf-4b5e-a944-30cc012034a4,38,,L,0,
2664,iSa9UGbq,50666e6d-8a1b-490f-8919-026fc8101852,15,,One Size,0,
12805,4yn2pwzq,506ae0d9-525e-41a1-8ddf-04b288724447,72,,M,0,
13722,K3ZRKNaF,506af972-749e-46ed-8161-dc4bd879e729,103,,38,0,
629,,506cbd21-5382-4cba-88f8-900a5cf0e9d5,4,,M,0,
13726,vhEoSSKK,506dbb5f-70cd-4206-a35f-259ff68ed11c,103,,38,0,
10271,VK78bzjK,5076b494-daa1-46d6-bb75-1b6f6831a215,72,,M,0,
10346,bhGPJT6U,507714a6-cb3c-4a9f-b870-09e1219f131c,72,,M,0,
9944,nQE4DB7R,507d9075-2bc7-492c-83ea-ef352e24e11f,72,,M,0,
9945,kokMt75V,507ea29e-163b-4a5f-b0ed-b412f1b5fbf3,72,,M,0,
3232,tKUUcGGX,50886cf5-1550-4e58-a323-5bf65fc04227,23,,One size,0,
4460,nf73F3HH,5097b71c-f6a8-4b23-97c5-7b897fb758c2,38,,L,0,
11844,KqxjqRxV,509bfdb2-c59e-4dfd-8ec7-e59d906ad597,72,,M,0,
11202,YHkqQjC3,509ce4f4-5209-48ee-a6db-742a084c4aba,72,,M,0,
10485,M4kjzeP7,50a87695-4f24-498a-9084-8e6c767cc561,72,,M,0,
12452,rKJcmifj,50aa4fa8-484d-4cbb-90a6-a901d7b99732,72,,M,0,
10870,BHJ3noY8,50bcd403-43ae-417d-9012-6711d8b214bf,72,,M,0,
11049,RSS9RqSG,50c35481-ffb4-415a-ae71-faa8d5507ede,72,,M,0,
2380,LbkcR2S8,50c90bfc-63a7-41d8-a852-f974e97b7f25,4,,M,0,
13831,oMMYnVdF,50d102cc-4c39-4b3d-a3ee-f33ee1185f0e,103,,42,0,
6939,xXkq6SJX,50e10905-3f07-41b8-bafb-e6c0287e0642,66,,XL,0,
3323,yFa772j6,50e24981-65b7-405e-9105-781946b63fea,23,,One size,0,
1733,ArixF1p5,50e8c5c8-097f-48b1-8824-9840117159d9,4,,M,0,
5907,n41cKVYR,50f4b53e-2d83-43e5-b8f0-47cc47f57fc2,66,,L,0,
4994,MgEJwgU8,50f92dc3-b85a-4196-9ba8-028d3fd38536,22,,L,0,
2914,PE6Hwx1N,510f2cb9-e593-4b46-977e-29bb0df8269e,23,,One size,0,
13175,Y7cH3Zcj,51101431-51b6-49f6-b0e5-ef6c5b9cd3ec,85,,S-L,0,
6878,uC55XT1B,511d2d26-0e2d-4b0e-b9d7-ee519c0b839e,66,,XL,0,
10278,jF7KqiSG,511ea465-2338-4287-b68d-26df5f79864f,72,,M,0,
3395,iksC3NYt,51213487-236d-4b22-9f46-c9bf86c4b0d6,38,,XS,0,
5894,1Evxvkks,51312ddf-5dd0-434f-8ad2-200669e82c96,66,,L,0,
12235,jZmGJPoL,5134ac81-d7e8-4880-85c5-4694030b2cd0,101,102,M,0,
3846,dAN1muHG,514dca0d-4741-4ec6-a9ee-34dfdb866232,38,,M,0,
11527,s5cqkvSc,51574e6e-71cc-4490-b610-0c8ff2a0d32d,72,,M,0,
10104,MwnR4uTY,515770fd-8aca-4882-afe8-2ccd44131292,72,,M,0,
12953,vTiiS652,5158e7c4-c3bd-451a-b76c-ad698ebca5fc,76,,XXS-XL,0,
2679,6ie5cqp6,515a0309-12fb-4d3b-bb29-95fd5ee59366,15,,One Size,0,
1740,TQ5ejgqu,515bba64-a063-4153-9d70-b159986b1c24,4,,M,0,
1919,fQ4ccQS8,515bf7e3-5f67-4e4f-a568-d1965c2d3e49,4,,M,0,
443,,5164ba52-ab32-4532-8a03-8d19091ee354,4,,M,0,
3967,b1qRLsSx,516d25de-8310-4008-87d8-9ea46a5920d8,38,,M,0,
13250,oXxygfxx,51746c55-92f9-42fa-8614-7d2b7d05e850,76,,XXS-XL,0,
11143,bVdTvUj1,5176f8d5-34a2-4612-82d0-53fe9a69e342,72,,M,0,
3661,G8TLyAF4,5178a4bc-1728-4aa5-8fc8-7ff2dfc633b6,38,,S,0,
12322,LYLCTk4x,519390c6-50f5-4c0a-ae00-5cdcf6245586,72,,M,0,
11806,U473KNVN,519664e5-ded1-4ed2-8361-fac0fa9d0cc1,72,,M,0,
10577,EYpbzEKZ,519cfa68-2ff0-49d4-82cf-3a618db79114,72,,M,0,
9808,9M1NFa4b,51b3650c-bb3c-462a-8d6c-849701402c78,72,,M,0,
12465,KKL1nsyA,51b88333-b3ac-4b4c-80dd-dc3fc1b19a67,72,,M,0,
3515,roT3XGtV,51beb619-bf2b-4c6e-90a9-c89bc4b3dc4c,38,,S,0,
12260,37qVs4DN,51c45bad-fa81-4de3-b68d-83cd71dea4b3,72,,M,0,
531,,51cc68ce-edc8-4fb7-bd61-14c04dda0d97,4,,M,0,
3284,wxhQoyqg,51ce9d52-af6b-4080-a678-d20981428441,44,,S,0,
4722,S5yFaHBS,51dbdd53-d7b4-4ec8-a0db-4ee8ac1f1eba,38,,L,0,
6149,EvFfJKbE,51de0d8b-2a39-481f-8439-96b7da028950,66,,XXL,0,
13207,gyXLNr6p,51e6de4a-2c82-4de6-b050-47973c22f657,86,,S-L,0,
12349,AbB5u3ct,51eac1b5-0417-4c0d-b2e3-5a6d154fac12,72,,M,0,
3463,sNMsSg4v,51ebf798-74f7-47bb-9229-df5b8ad06c6c,38,,S,0,
5909,tiopMHhD,51f3b783-f8aa-4f76-9efb-1cdcaca7faf3,66,,L,0,
195,,51f662ef-710c-4d11-844e-834ce33cf53f,4,,M,0,
5094,7vgSKE2p,520107c9-e0d5-4a30-920d-a2a7ed72d55f,22,,M,0,
685,,52012386-7e3b-4e88-b352-8e2402a8dad5,4,,M,0,
4434,25ke5hCy,521d82a1-bbb7-4ab0-8f2b-d21cfbe8325a,38,,L,0,
11614,azdoAAd6,5225764e-68f9-4857-8682-c3b985be4cc4,72,,M,0,
6872,BNMQdZBg,522e5aa4-b5c5-4926-bcb3-5f8cba812174,66,,XL,0,
12130,AA6EV1K1,5233adae-8549-4289-8bac-940745c32549,72,,M,0,
2231,T0A5JpW1,5236762e-7ef8-43bf-8a39-50fbd36091dc,4,,M,0,
1393,FY1Y4KWv,5237dcbc-e051-4f0e-a5ba-f0d08b89b6a5,4,,M,0,
564,,523a456b-f346-4627-9bf9-356e9734a5a2,4,,M,0,
707,,523a64a2-80ab-421b-abd4-0b5f798fd79b,4,,M,0,
12882,RaFJjPSW,5240946f-efe3-4b3b-a7fb-46e6a9d846d9,74,,XXS-XL,0,
5828,pBK8DYfL,52438aae-8db9-4421-82e3-69dc60baea8a,66,,L,0,
12492,FWAX1MmJ,5244b0c9-1548-4633-977a-03d892e931b4,72,,M,0,
1372,h58wuW6k,5246fd79-3bd1-4b72-bd58-7d54cb78c698,4,,M,0,
10222,tosK6KyU,5249733a-9018-4f1f-997f-1644554996dd,72,,M,0,
4798,7gTT1SmF,524b7827-8eb3-4533-aff2-d44b89426c18,27,,L,0,
6140,NTn9Vt8w,524c2e36-29db-48b0-883b-c1ca71151888,66,,XXL,0,
2225,2UnXZEFh,524ff868-0a6c-4fe0-bc45-38ae6cffab35,4,,M,0,
1338,OEVZu1T3,5253878f-ff19-453f-9c45-8fd05eaf171e,4,,M,0,
4297,ujRHnuSx,52544f1f-aabb-4422-84f4-60c8aab5e764,38,,L,0,
744,,5256199c-1ace-4a65-9d1d-9fc50c6a465f,4,,M,0,
10424,x5Hhn6WE,525e0239-16fc-4832-a12f-583f65d17052,72,,M,0,
11201,LT6CqpDc,5265099f-543b-4d91-b859-b2ea3921d2a9,72,,M,0,
9569,8H4aEu2g,526971bf-2605-47e3-996e-2b3ba66fa362,72,,M,0,
124,,5271c4e2-d574-45af-b23a-dfda77b04377,3,,s,0,
1967,fzEutBGA,5280c025-377b-475b-95f9-fd8b7097ace2,4,,M,0,
9807,F36AzzWb,52818585-773c-4b98-be2f-a1f61bf51ec5,72,,M,0,
13042,2q2PjrUy,5282169a-4021-4243-8afd-45f394d49b10,80,,XXS-XL,0,
3991,GkZN5fWj,5284f53a-e9ef-4635-a29f-540a250933d1,38,,M,0,
5033,JzwkwSRE,5285a691-efc6-4d46-8e23-ad3f8ca2274f,22,,L,0,
13232,VYHf9tBt,5288c086-089f-4ca1-9d65-013744e7ffd4,75,,XXS-XL,0,
2725,KyVwdhr3,528bdeaf-5b5e-4528-866f-7cb6ddb35728,23,,One size,0,
4772,3XiXGd4t,528f594c-9174-4e16-80c3-7a77ef393f1e,38,,XL,0,
13492,PuVKRMmW,528f7921-9690-40a5-bfc3-151b66c4ff09,103,,36,0,
2163,kRWAuDix,529854bc-64d7-45bf-a2e2-37188b5d1976,4,,M,0,
3735,4GWgWFqK,52a133dc-8e65-4f4e-bb6b-f65e844132e8,38,,M,0,
2301,k4dzUjZm,52a34489-a4e8-40fb-aa8c-ad60c98ad94e,4,,M,0,
12485,GE5BnVuy,52a431d7-98d4-4106-ae04-bf0faeb2dfb2,72,,M,0,
13318,hV8kEwYG,52a9b877-bdd5-4dc0-9394-71a1e5886be3,84,,XS-XL,0,
12566,MZEZAqWH,52aafc7d-bdd4-4ff1-916c-7dcf9da008a5,72,,M,0,
696,,52b409a1-e7be-4686-8e2d-f18f166b4a3b,4,,M,0,
115,,52b4548f-af9c-4529-aa9b-286f1d283a61,3,,s,0,
12781,DX4LnoF6,52b788e5-28d8-480b-9a4f-b58b43c1c32c,72,,M,0,
4098,ykbo3WBP,52d84e37-dfd3-4f77-90ad-e31572cee249,38,,M,0,
12772,nQLZ6mJG,52d92d78-9ac9-43dc-b122-0d31569b3c31,72,,M,0,
1591,jcwu2eiZ,52da038f-fa0f-4221-b13b-6ec2973c6d0c,4,,M,0,
5849,HuycH3ci,52dc9f27-0f10-49a3-b0bc-a1edad96a073,66,,L,0,
13245,PLjy63ke,52dff65c-f7d3-46b8-aa4a-4b5c721849d7,76,,XXS-XL,0,
3865,NzBSkj9o,52e1af43-3db7-4208-a09a-692a521a05ec,38,,M,0,
622,,52eae771-1291-4136-8bc3-3d1a16f3f96d,4,,M,0,
10857,xN6jXzWS,52ebfb8c-b22f-4285-b256-b627adfcd0a7,72,,M,0,
9736,kt6Pg3kT,52f02ae1-523f-48d2-a36e-353036ceccf2,72,,M,0,
5047,fFdYMppS,52f1eac7-d2e4-41ad-b6e5-3ea3e0809070,22,,XL,0,
10093,j1JxnZZ9,52fda0e7-6108-4da3-87c6-e8b4bcd3782a,72,,M,0,
10569,DCByciJq,530870d3-826e-44c9-aa72-dcbf1013159d,72,,M,0,
1384,B4jkOULu,530e7582-3fef-4623-9c4b-722b0de6f9b6,4,,M,0,
9833,LKs3FqrK,5312e7bc-974e-482f-a877-64e8e7d3a823,72,,M,0,
2090,MTWF4QBB,531b45eb-cfde-4d82-b38c-b3855b990226,4,,M,0,
12190,YNpFGxYN,53259f9e-9c1d-4fd2-9576-18036e8d722f,72,,M,0,
6921,hMHyuLXy,53285d4b-1b87-4e01-a21a-08de9786b1dc,66,,XL,0,
12080,kUrzKErT,532c9804-c566-4fec-a749-4ceb8877bf6b,72,,M,0,
12010,x7utQT5v,5331a1a6-caba-4af2-9e72-0f263dc3db56,72,,M,0,
6841,ZszAof7D,53424d3a-a1a6-4be3-b4ee-14fb7f4d30b6,66,,XL,0,
13061,r8pVokP9,5342a085-ece6-46e5-86df-b7517de759d8,81,,XXS-XL,0,
4850,f8ZMUw5r,534f9821-7f8e-49ec-84fc-1c6a77852277,22,,M,0,
6130,KVtutkei,53518d06-ef58-4e9a-ae6a-af484237a1b5,66,,XXL,0,
13166,CCEXGgEV,5357f66c-5f10-4d8b-9eb6-8ebf3352023b,85,,S-L,0,
4316,qjaFa13h,535ce86d-f2bd-473c-a38a-29c0b3cf167f,38,,L,0,
5187,N1WpY9jK,535e8c1c-4c03-41a8-b424-9718ef690c6c,22,,S,0,
6744,F6cZu1Mc,5360dfa3-88df-4e2f-ad18-2c6e47531f6d,66,,XL,0,
4932,SP8RLyxg,53611b53-e498-4e32-9529-d544567b61e3,22,,L,0,
1982,vUT0O4jO,53616087-157c-4337-97c6-cb045060a510,4,,M,0,
10527,Nv6BsUTT,5365692d-804a-4ee8-baf9-4122b4977a23,72,,M,0,
4878,v17W2Ziv,5368c8aa-f13b-4e70-90d8-57ac41927609,22,,L,0,
10669,z9E87iod,536ce68c-5a4f-4e62-857f-3423bdc50154,72,,M,0,
1177,,5370fcca-bbc3-4b5d-b280-b7f54327090b,4,,M,0,
10376,iJQzN8Ht,53750d19-4eaa-4b0a-b8fc-74d37bf3ece3,72,,M,0,
12877,e9YRx5xd,537683b8-deee-447e-bab3-414b6c5306f1,74,,XXS-XL,0,
3375,4VQiCc7c,5381edbd-2e8e-43d6-84c2-8813763d9443,40,,S,0,
10069,KTT21w6y,5385a622-78a7-4ea7-b316-6df8b525591b,72,,M,0,
10088,26giLfJh,53985bd4-d445-4093-9ae2-29e2679bfc6e,72,,M,0,
567,,539bd379-2d21-48b8-90dd-03353b3f109c,4,,M,0,
2924,NBPJTT4J,53ac08ce-20b1-450c-aeba-c1418d0dec77,23,,One size,0,
5027,F8CFvY46,53ad1fcf-15bc-4d2a-977b-3902a1fc715c,22,,L,0,
11526,NECLQqk7,53c1e713-5b81-496b-bf18-280872c722ec,72,,M,0,
1513,XQbWV8LF,53c4986a-c558-4c57-9840-9073df4d033f,4,,M,0,
6145,AJ913FKM,53c945f3-e542-4dc5-adbc-880fcbf4304f,66,,XXL,0,
10648,N86HXSWN,53df8351-016e-454c-a995-ab407b2d8a44,72,,M,0,
6807,t4pa5TvZ,53e6f323-a213-4816-947e-3c8043cfa009,66,,XL,0,
2981,gnaxKL32,53f6a943-3072-40cb-b0d7-16999b2cf3eb,23,,One size,0,
4574,nmgJ2QQy,5405fee5-a3fe-4c78-b39e-05c970d443a8,38,,L,0,
3194,hB9oqXCz,5407afc4-ccfd-4dd5-bf53-b053d54f4fa3,23,,One size,0,
12285,W3cuq1Zc,541e3ce4-792a-40dd-b23c-2bf7ca4e042d,72,,M,0,
5727,gj1qMg7p,5424667c-2b0d-4c85-b837-616f54c86bb6,66,,M,0,
3567,bP1C7WZH,5428d557-940e-48e8-ad2d-0ea76398e659,38,,S,0,
11565,ZCBx2rAu,5430da39-0993-4633-868d-b9d4ffbae22f,72,,M,0,
1156,,5433de18-8179-44a9-befd-87521c1177eb,4,,M,0,
19,,543facfa-fd5b-4752-b544-4b8c2739886f,3,,l,0,
12560,6aj7HodC,544cb7f7-57fc-40db-aede-27a35742ca25,72,,M,0,
387,,54521ce0-1f92-44ab-a168-5fec4e29278c,4,,M,0,
4105,UidJefpG,545a0d91-e870-42c4-8e1c-aeb09c1aa813,38,,M,0,
1083,,545ca3fa-e888-4430-9354-4c59699a0a2e,4,,M,0,
2129,D4bPaT6A,545dd359-bbc9-4640-a5f6-492fb654550c,4,,M,0,
6802,yi4zYaW4,545e48f0-97bc-474c-9c73-062f7f7771be,66,,XL,0,
3901,UdRPijpE,546978e5-56fd-4c32-8553-ba065c11aa47,38,,M,0,
10878,R3PJCbGH,54740aed-d735-4813-b5f0-9630b98a7f46,72,,M,0,
10897,McoL9GSW,54797df9-d085-4428-bae4-784d4b459a75,72,,M,0,
13013,knmLpkiX,547b6a7f-9a1b-4938-9b4b-2ea1e1a010a4,78,,XXS-XL,0,
11922,Divrw8cL,548dcef9-696c-4dd0-ae0f-8911650b0ab9,72,,M,0,
10227,DfcJsGsX,54941a9a-b0d3-4f3f-b99d-e780c5750d18,72,,M,0,
11804,H7LHEU1L,549470c5-cb07-48b1-a2ea-cfd32d8ba68a,72,,M,0,
10215,UdQvCZFu,54964ec9-731f-4976-8ad2-870973732e26,72,,M,0,
10700,2WXeef89,5499d90d-1678-4770-90d6-da4e81d9507b,72,,M,0,
12700,3oPsDhC3,549f6724-eb8a-4b72-9eb1-96689d741b41,72,,M,0,
12544,MpF8SR4j,549fb3ee-cd8f-42a7-9c93-2557e5761b71,72,,M,0,
953,,54a15691-e4c2-480e-8630-08fa7296437e,4,,M,0,
11403,axfmvyaB,54a327a3-92c6-4d5c-a1e2-c16bfa09f309,72,,M,0,
1832,rGpSYHQf,54a6ec49-3400-45e7-adfd-7173733df734,4,,M,0,
10124,4GoPRaq5,54a8d723-56ac-4704-b013-77590923440a,72,,M,0,
9846,XvBGeofk,54ae6e98-9f6f-426b-a922-ce76bc7c4fa0,72,,M,0,
4887,XyyeyVLg,54ae9528-5044-48b1-8cf2-e5e26c1c5b8c,22,,L,0,
2052,0DQrfTNz,54bdd8bd-ed5b-4231-b41d-c12b9c491cfb,4,,M,0,
13826,ZrZDoHB6,54c78597-b587-478d-a95b-bcfd61868e26,103,,42,0,
